sample_id,release,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,data_type,filetype,library_layout,library_selection,shear_method,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
NA19321,3,NA19321-1_FC2_S13_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19321-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28155412435,9.08,0.457718,s3://human-pangenomics/working/HPRC/NA19321/raw_data/hic/NA19321-1_FC2_S13_L002_R1_001.fastq.gz,28.16,HPRC-OmniC-241217Pools,,
NA19321,3,NA19321-1_FC1_S13_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19321-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28224712677,9.1,0.467753,s3://human-pangenomics/working/HPRC/NA19321/raw_data/hic/NA19321-1_FC1_S13_L002_R2_001.fastq.gz,28.22,HPRC-OmniC-241217Pools,,
NA19321,3,NA19321-1_FC1_S13_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19321-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28224712677,9.1,0.49747,s3://human-pangenomics/working/HPRC/NA19321/raw_data/hic/NA19321-1_FC1_S13_L002_R1_001.fastq.gz,28.22,HPRC-OmniC-241217Pools,,
NA19338,2,NA19338-1_S19_L003_R1_001.fastq.gz,SRR30242303,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10860495038,3.5,0.609677,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L003_R1_001.fastq.gz,10.86,HiC,,
NA19338,2,NA19338-1_S19_L003_R2_001.fastq.gz,SRR30242303,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10859728554,3.5,0.603413,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L003_R2_001.fastq.gz,10.86,HiC,,
NA19338,2,NA19338-1_S19_L001_R1_001.fastq.gz,SRR30242305,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11053440320,3.57,0.62636,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L001_R1_001.fastq.gz,11.05,HiC,,
NA19338,2,NA19338-1_S19_L001_R2_001.fastq.gz,SRR30242305,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11052813837,3.57,0.592449,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L001_R2_001.fastq.gz,11.05,HiC,,
NA19338,2,NA19338-1_S19_L004_R1_001.fastq.gz,SRR30242302,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11075509617,3.57,0.612421,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L004_R1_001.fastq.gz,11.08,HiC,,
NA19338,2,NA19338-1_S19_L004_R2_001.fastq.gz,SRR30242302,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11074749106,3.57,0.587928,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L004_R2_001.fastq.gz,11.07,HiC,,
NA19338,2,NA19338-1_S19_L002_R1_001.fastq.gz,SRR30242304,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11310326695,3.65,0.606111,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L002_R1_001.fastq.gz,11.31,HiC,,
NA19338,2,NA19338-1_S19_L002_R2_001.fastq.gz,SRR30242304,SRP305758,PRJNA701308,SAMN37797091,NA19338-1_S19_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11309496506,3.65,0.588985,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-1_S19_L002_R2_001.fastq.gz,11.31,HiC,,
NA19338,2,NA19338-2_S27_L003_R1_001.fastq.gz,SRR30242299,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14050211042,4.53,0.593926,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L003_R1_001.fastq.gz,14.05,HiC,,
NA19338,2,NA19338-2_S27_L003_R2_001.fastq.gz,SRR30242299,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14049151602,4.53,0.545612,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L003_R2_001.fastq.gz,14.05,HiC,,
NA19338,2,NA19338-2_S27_L004_R1_001.fastq.gz,SRR30242298,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14334585396,4.62,0.618126,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L004_R1_001.fastq.gz,14.33,HiC,,
NA19338,2,NA19338-2_S27_L004_R2_001.fastq.gz,SRR30242298,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14333528623,4.62,0.559476,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L004_R2_001.fastq.gz,14.33,HiC,,
NA19338,2,NA19338-2_S27_L001_R1_001.fastq.gz,SRR30242301,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14353976469,4.63,0.582207,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L001_R1_001.fastq.gz,14.35,HiC,,
NA19338,2,NA19338-2_S27_L001_R2_001.fastq.gz,SRR30242301,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14353115615,4.63,0.550579,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L001_R2_001.fastq.gz,14.35,HiC,,
NA19338,2,NA19338-2_S27_L002_R1_001.fastq.gz,SRR30242300,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14703424250,4.74,0.565677,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L002_R1_001.fastq.gz,14.70,HiC,,
NA19338,2,NA19338-2_S27_L002_R2_001.fastq.gz,SRR30242300,SRP305758,PRJNA701308,SAMN37797091,NA19338-2_S27_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,14702293665,4.74,0.563184,s3://human-pangenomics/working/HPRC/NA19338/raw_data/hic/NA19338-2_S27_L002_R2_001.fastq.gz,14.70,HiC,,
NA19360,3,NA19360-1_FC2_S31_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32945078075,10.63,0.392285,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-1_FC2_S31_L003_R2_001.fastq.gz,32.95,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-1_FC1_S31_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29725527347,9.59,0.407202,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-1_FC1_S31_L003_R2_001.fastq.gz,29.73,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-2_FC1_S32_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30155239372,9.73,0.412062,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-2_FC1_S32_L003_R2_001.fastq.gz,30.16,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-2_FC1_S32_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30155239372,9.73,0.432378,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-2_FC1_S32_L003_R1_001.fastq.gz,30.16,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-2_FC2_S32_L003_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33924152411,10.94,0.435867,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-2_FC2_S32_L003_R2_001.fastq.gz,33.92,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-2_FC2_S32_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33924152411,10.94,0.455641,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-2_FC2_S32_L003_R1_001.fastq.gz,33.92,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-1_FC1_S31_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29725527347,9.59,0.458521,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-1_FC1_S31_L003_R1_001.fastq.gz,29.73,HPRC-OmniC-100124Pools,,
NA19360,3,NA19360-1_FC2_S31_L003_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19360-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32945078075,10.63,0.460007,s3://human-pangenomics/working/HPRC/NA19360/raw_data/hic/NA19360-1_FC2_S31_L003_R1_001.fastq.gz,32.95,HPRC-OmniC-100124Pools,,
NA19375,3,NA19375-2_FC2_S20_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46689526311,15.06,0.464515,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-2_FC2_S20_L002_R1_001.fastq.gz,46.69,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-2_FC1_S20_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46705351262,15.07,0.46659,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-2_FC1_S20_L002_R2_001.fastq.gz,46.71,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-1_FC1_S19_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,34160103199,11.02,0.480476,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-1_FC1_S19_L002_R2_001.fastq.gz,34.16,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-2_FC1_S20_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46705351262,15.07,0.512435,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-2_FC1_S20_L002_R1_001.fastq.gz,46.71,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-1_FC2_S19_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,34264618906,11.05,0.516034,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-1_FC2_S19_L002_R1_001.fastq.gz,34.26,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-1_FC1_S19_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,34160103199,11.02,0.521015,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-1_FC1_S19_L002_R1_001.fastq.gz,34.16,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-1_FC2_S19_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,34264618906,11.05,0.531525,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-1_FC2_S19_L002_R2_001.fastq.gz,34.26,HPRC-OmniC-100129Pools,,
NA19375,3,NA19375-2_FC2_S20_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19375-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,46689526311,15.06,0.547979,s3://human-pangenomics/working/HPRC/NA19375/raw_data/hic/NA19375-2_FC2_S20_L002_R2_001.fastq.gz,46.69,HPRC-OmniC-100129Pools,,
NA19390,3,NA19390-1_FC1_S17_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33437101156,10.79,0.498332,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-1_FC1_S17_L002_R1_001.fastq.gz,33.44,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-1_FC1_S17_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33437101156,10.79,0.423349,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-1_FC1_S17_L002_R2_001.fastq.gz,33.44,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-1_FC2_S17_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33946733253,10.95,0.511446,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-1_FC2_S17_L002_R1_001.fastq.gz,33.95,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-1_FC2_S17_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,33946733253,10.95,0.477409,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-1_FC2_S17_L002_R2_001.fastq.gz,33.95,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-2_FC1_S18_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,36194313742,11.68,0.51165,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-2_FC1_S18_L002_R1_001.fastq.gz,36.19,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-2_FC1_S18_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,36194313742,11.68,0.46143,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-2_FC1_S18_L002_R2_001.fastq.gz,36.19,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-2_FC2_S18_L002_R1_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,35149001444,11.34,0.470829,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-2_FC2_S18_L002_R1_001.fastq.gz,35.15,HPRC-OmniC-250506Pools,,
NA19390,3,NA19390-2_FC2_S18_L002_R2_001.fastq.gz,,SRP305758,PRJNA701308,,NA19390-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,35149001444,11.34,0.474291,s3://human-pangenomics/working/HPRC/NA19390/raw_data/hic/NA19390-2_FC2_S18_L002_R2_001.fastq.gz,35.15,HPRC-OmniC-250506Pools,,
NA19391,2,NA19391-2_S28_L003_R1_001.fastq.gz,SRR30242292,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10166644606,3.28,0.616016,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L003_R1_001.fastq.gz,10.17,HiC,,
NA19391,2,NA19391-2_S28_L003_R2_001.fastq.gz,SRR30242292,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10165906652,3.28,0.562347,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L003_R2_001.fastq.gz,10.17,HiC,,
NA19391,2,NA19391-2_S28_L001_R1_001.fastq.gz,SRR30242490,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10436347266,3.37,0.631885,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L001_R1_001.fastq.gz,10.44,HiC,,
NA19391,2,NA19391-2_S28_L001_R2_001.fastq.gz,SRR30242490,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10435705406,3.37,0.595998,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L001_R2_001.fastq.gz,10.44,HiC,,
NA19391,2,NA19391-2_S28_L004_R1_001.fastq.gz,SRR30242291,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10446413932,3.37,0.624638,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L004_R1_001.fastq.gz,10.45,HiC,,
NA19391,2,NA19391-2_S28_L004_R2_001.fastq.gz,SRR30242291,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L004,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10445658425,3.37,0.585156,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L004_R2_001.fastq.gz,10.45,HiC,,
NA19391,2,NA19391-2_S28_L002_R1_001.fastq.gz,SRR30242489,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10731057735,3.46,0.598073,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L002_R1_001.fastq.gz,10.73,HiC,,
NA19391,2,NA19391-2_S28_L002_R2_001.fastq.gz,SRR30242489,SRP305758,PRJNA701308,SAMN37797092,NA19391-2_S28_L002,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10730260451,3.46,0.583996,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L002_R2_001.fastq.gz,10.73,HiC,,
NA19391,2,NA19391-1_S20_L003_R1_001.fastq.gz,SRR30242492,SRP305758,PRJNA701308,SAMN37797092,NA19391-1_S20_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,13184382871,4.25,0.585312,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-1_S20_L003_R1_001.fastq.gz,13.18,HiC,,
NA19391,2,NA19391-1_S20_L003_R2_001.fastq.gz,SRR30242492,SRP305758,PRJNA701308,SAMN37797092,NA19391-1_S20_L003,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,13183479160,4.25,0.550523,s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-1_S20_L003_R2_001.fastq.gz,13.18,HiC,,
